name,type1,type2,atk,satk,def,sdef,total_stat,phy_0,phy_1,phy_2,phy_3,phy_4,phy_5,phy_6,phy_7,phy_8,phy_9,phy_10,phy_11,phy_12,phy_13,phy_14,phy_15,phy_16,phy_17,sta_0,sta_1,sta_2,sta_3,sta_4,sta_5,sta_6,sta_7,sta_8,sta_9,sta_10,sta_11,sta_12,sta_13,sta_14,sta_15,sta_16,sta_17,spe_0,spe_1,spe_2,spe_3,spe_4,spe_5,spe_6,spe_7,spe_8,spe_9,spe_10,spe_11,spe_12,spe_13,spe_14,spe_15,spe_16,spe_17
buneary,-1,-1,66,44,44,56,350,19,10,1,0,1,0,0,0,1,1,0,0,1,0,2,0,3,1,21,0,0,1,1,0,0,0,0,1,1,0,1,5,0,0,3,3,6,0,0,0,1,0,0,1,0,0,1,2,3,0,1,0,0,0
lopunny,-1,-1,76,54,84,96,480,18,11,2,0,1,0,2,0,1,1,0,0,1,0,2,0,4,1,20,0,0,1,1,0,0,0,0,1,1,0,1,5,0,0,2,2,7,2,0,0,1,0,0,1,0,0,1,2,4,1,2,0,0,0
mismagius,6,-1,60,105,60,105,495,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,20,0,0,1,0,0,0,4,0,2,1,0,1,11,1,0,6,1,9,0,0,0,0,1,0,4,0,2,0,3,4,9,1,0,1,2
honchkrow,1,15,125,105,52,52,505,10,1,9,0,0,0,1,1,1,0,0,0,0,0,0,0,9,0,13,0,4,1,0,0,0,2,0,1,1,0,1,2,1,0,6,0,7,0,4,0,1,0,0,4,0,2,1,0,0,3,1,1,2,0
glameow,-1,-1,55,42,42,37,310,17,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,8,1,15,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,5,1,6,0,0,0,1,0,0,1,0,0,1,0,3,1,0,0,0,0
purugly,-1,-1,82,64,64,59,452,17,0,1,0,3,1,2,1,1,0,0,0,0,0,0,0,7,1,15,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,4,1,7,0,0,0,1,0,0,1,0,0,1,0,3,1,0,0,0,0
chingling,12,-1,30,65,50,50,285,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,0,0,1,0,0,0,1,0,1,1,0,1,13,0,0,3,0,8,0,0,0,0,0,1,1,0,0,0,2,2,7,1,0,0,1
stunky,2,15,63,41,47,41,329,16,1,0,3,1,0,1,2,1,1,0,1,0,0,0,0,13,1,16,0,1,5,0,0,0,0,0,1,1,0,0,1,1,0,6,0,5,0,0,6,1,0,0,2,0,4,0,0,0,0,0,0,2,0
skuntank,2,15,93,71,67,61,479,20,1,0,3,1,0,1,1,1,1,0,1,0,0,0,0,11,1,15,0,1,5,0,0,0,0,0,1,1,0,0,1,1,0,6,0,6,0,0,5,1,0,0,2,0,5,0,0,0,0,0,0,2,0
bronzor,7,12,24,24,86,86,300,8,0,0,0,3,4,0,0,4,0,0,0,0,1,1,0,2,0,12,0,0,1,0,3,0,1,2,1,1,0,0,18,0,0,0,0,4,0,0,0,0,2,1,2,2,0,0,2,1,9,0,0,0,0
bronzong,7,12,89,79,116,116,500,11,2,0,0,3,4,0,0,5,0,0,0,0,1,1,0,2,0,13,0,0,1,0,3,0,1,2,1,1,0,0,18,0,0,0,0,6,0,0,0,0,3,1,3,2,0,0,2,1,11,0,0,0,0
bonsly,4,-1,80,10,95,45,290,14,3,0,0,5,7,0,0,0,0,0,1,0,0,0,0,4,0,19,0,0,1,1,3,0,1,0,1,0,0,0,3,0,0,1,0,5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
mime-jr,12,16,25,70,45,90,310,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,1,0,0,0,1,0,1,1,0,1,19,0,0,4,2,4,0,0,0,1,0,2,1,0,0,0,2,4,7,1,0,0,1
happiny,-1,-1,5,15,5,65,220,12,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,21,0,0,1,0,0,0,0,0,1,1,1,1,3,2,0,0,2,7,0,0,0,2,0,0,1,0,3,1,2,1,3,1,0,0,1
chatot,-1,1,65,92,45,42,411,6,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15,0,5,1,0,0,0,0,0,1,1,0,0,3,0,0,4,0,8,0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0
spiritomb,6,15,92,92,108,108,485,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,0,16,0,0,1,0,0,0,6,0,2,1,0,0,10,0,0,7,0,6,0,0,0,0,0,2,4,0,1,1,0,1,5,1,0,2,0
gible,3,14,70,40,45,45,300,16,1,1,0,4,3,1,1,3,1,0,0,1,0,0,5,1,0,13,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
gabite,3,14,90,50,65,55,410,15,1,1,0,4,3,1,1,3,1,0,0,1,0,0,7,2,0,14,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,0,4,1,0,0,0,3,0,0,0,0,0,5,0,0
garchomp,3,14,130,80,95,85,600,16,2,1,1,5,3,1,1,3,1,2,0,1,0,0,7,4,0,14,0,0,1,2,2,0,0,0,1,1,0,0,1,0,1,1,0,6,0,0,0,4,1,0,0,0,3,2,0,0,0,0,5,0,0
munchlax,-1,-1,85,40,40,85,390,22,6,0,1,5,3,0,1,0,1,0,2,1,1,1,0,4,0,22,0,0,1,0,1,0,1,0,1,1,0,0,2,0,0,1,1,6,0,0,1,1,0,0,1,0,3,5,1,3,1,3,0,0,0
riolu,0,-1,70,35,40,40,285,13,17,1,1,3,2,1,1,4,1,0,1,1,1,1,1,4,0,21,4,0,1,0,0,0,0,1,1,1,0,1,3,0,0,1,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lucario,0,7,110,115,70,70,525,17,13,1,1,4,3,1,1,3,1,0,1,1,1,1,1,3,0,22,4,0,1,0,0,0,0,2,1,2,0,1,5,0,0,2,0,7,4,0,0,1,0,0,1,2,0,1,0,0,1,0,1,1,0
hippopotas,3,-1,72,38,78,42,330,11,4,0,0,7,3,0,0,1,1,0,0,1,0,1,0,2,0,16,0,0,1,1,2,0,1,0,1,0,0,0,2,0,0,0,0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
hippowdon,3,-1,112,68,118,72,525,12,4,0,0,7,3,0,0,4,1,0,0,1,0,1,0,2,0,13,0,0,1,1,2,0,1,0,1,0,0,0,2,0,0,0,0,7,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
skorupi,2,5,50,30,90,55,330,10,2,1,5,1,1,7,0,1,0,1,0,0,0,0,0,10,0,16,0,0,2,1,0,0,1,0,1,1,0,0,2,0,0,3,0,3,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0
drapion,2,15,90,60,110,75,500,12,2,1,4,5,2,7,0,1,1,1,0,1,0,1,0,12,0,16,0,0,3,0,0,0,0,1,1,1,0,0,2,0,0,3,0,4,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,2,0
croagunk,0,2,61,61,40,40,300,16,14,2,3,3,2,2,2,1,0,0,0,1,0,1,1,10,0,17,3,0,2,0,0,0,1,0,1,1,0,0,3,0,0,6,0,4,2,0,5,3,0,0,1,0,0,1,0,0,0,1,0,1,0
toxicroak,0,2,106,86,65,65,490,15,11,2,4,3,3,2,2,0,0,0,0,1,0,1,1,11,0,16,2,0,3,0,0,0,1,0,1,1,0,0,2,0,0,6,0,5,2,0,5,3,0,0,1,0,0,1,0,0,0,1,0,1,0
carnivine,10,-1,100,90,72,72,454,9,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,8,0,16,0,1,2,0,0,1,0,0,1,0,7,0,1,0,0,0,0,6,0,0,2,1,0,1,0,0,0,0,6,0,0,0,0,0,0
finneon,9,-1,49,49,56,61,330,8,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,16,0,2,1,0,0,0,1,0,0,3,0,0,2,1,0,0,2,5,0,2,0,0,0,2,1,0,0,8,0,0,1,4,1,0,2
lumineon,9,-1,69,69,76,86,460,9,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,14,0,2,1,0,0,0,1,0,0,3,0,0,2,1,0,0,1,6,0,3,0,0,0,2,1,0,0,8,0,0,1,3,1,0,2
mantyke,1,9,20,60,50,120,345,9,0,4,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,12,0,1,1,1,1,0,1,0,0,3,0,0,3,2,0,0,0,4,0,2,0,1,0,1,0,0,0,8,0,0,1,3,1,0,0
snover,10,13,62,62,50,60,334,12,0,0,0,0,0,0,0,1,0,0,7,0,0,5,0,0,0,15,0,0,1,0,0,0,1,0,0,1,5,0,3,3,0,0,0,5,0,0,0,1,0,0,1,0,0,2,6,0,0,6,0,0,0
abomasnow,10,13,92,92,75,85,494,14,5,0,0,3,2,0,0,2,0,0,7,0,0,5,1,1,0,16,0,0,1,0,0,0,1,0,0,1,4,0,3,4,0,0,0,6,1,0,0,2,0,0,1,0,0,2,6,0,0,6,0,0,0
weavile,13,15,120,45,65,85,510,18,8,1,1,1,0,2,1,2,0,0,1,0,1,6,0,12,0,18,0,0,1,0,0,0,1,0,1,1,0,0,4,2,0,7,0,6,1,0,0,1,0,0,1,0,0,4,0,0,1,3,0,2,0
magnezone,7,11,70,130,115,90,535,12,1,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,0,14,0,0,1,0,1,0,1,2,1,1,0,6,7,0,0,0,0,8,0,0,0,0,0,1,0,3,0,0,0,11,1,0,0,0,0
lickilicky,-1,-1,85,80,95,95,515,21,5,0,0,4,3,0,1,3,1,1,1,1,1,1,1,4,0,21,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,6,1,0,0,1,0,0,1,0,3,5,1,3,1,3,0,0,0
rhyperior,3,4,140,55,130,55,535,23,9,0,1,6,7,2,1,6,4,1,0,3,0,3,4,5,0,15,0,0,1,0,3,0,2,1,1,1,0,0,2,0,0,0,0,6,1,0,0,4,2,0,0,1,3,3,0,3,0,3,1,0,0
tangrowth,10,-1,100,110,125,50,535,14,2,1,1,3,2,0,0,0,0,0,6,0,0,0,0,5,0,17,0,0,2,0,0,0,0,0,1,0,6,0,4,0,0,0,0,5,1,0,1,1,1,1,0,0,0,0,7,1,0,0,0,0,0
electivire,11,-1,123,95,67,85,540,17,9,0,0,4,2,0,0,1,1,0,1,3,0,1,1,4,0,15,1,0,1,0,0,0,0,1,0,1,0,6,3,0,0,2,0,8,1,0,0,1,0,1,0,0,1,0,0,10,1,0,0,0,0
magmortar,8,-1,95,125,67,95,540,15,9,0,1,3,2,0,0,1,6,0,0,1,0,0,1,4,0,19,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,2,0,8,1,0,4,2,0,0,0,0,11,0,1,1,1,0,0,0,0
togekiss,1,16,50,120,95,115,545,17,4,5,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,24,0,3,1,0,0,0,0,0,1,2,0,1,9,0,0,1,2,9,1,2,0,1,1,2,2,0,5,1,3,1,5,0,1,0,3
yanmega,1,5,76,116,86,56,515,13,1,3,0,0,0,6,0,1,0,0,0,0,0,0,0,4,0,18,1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,8,0,3,0,1,1,4,2,0,0,0,2,0,3,0,0,0,0
leafeon,10,-1,110,60,130,65,525,17,1,1,0,1,0,2,0,1,0,0,7,0,0,0,0,2,0,22,0,0,1,1,0,0,1,0,1,1,4,0,2,0,0,1,2,9,0,0,0,2,0,0,1,0,0,0,6,0,1,0,0,0,1
glaceon,13,-1,60,130,110,95,525,17,1,0,0,1,0,0,0,1,0,1,0,0,0,5,0,1,0,19,0,0,1,1,0,0,1,0,1,1,0,0,4,4,0,1,2,9,0,0,0,2,0,1,1,0,0,2,0,0,2,5,0,0,1
gliscor,1,3,95,45,125,75,510,16,4,5,5,5,3,6,0,3,1,2,0,1,1,1,2,9,0,14,0,3,2,2,3,0,0,0,1,1,0,0,2,0,0,3,0,6,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0
mamoswine,3,13,130,70,80,60,530,18,4,1,0,7,5,1,0,3,0,0,1,0,0,5,0,3,0,13,0,0,1,1,2,0,1,0,0,1,0,0,4,4,0,0,1,5,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0
porygon-z,-1,-1,80,135,70,75,535,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,16,0,0,1,0,0,0,0,0,1,1,0,4,12,0,0,2,0,8,0,0,0,0,0,1,1,0,0,0,1,8,4,3,0,1,0
gallade,0,12,125,65,65,115,518,17,12,1,1,2,3,2,1,0,1,1,2,1,2,2,1,5,0,21,3,0,1,0,1,0,1,0,2,2,0,1,18,0,0,3,2,8,3,1,0,1,0,1,3,0,0,0,3,3,8,1,0,0,4
probopass,4,7,55,75,145,150,525,13,2,0,0,5,8,0,0,4,1,0,0,3,0,1,0,0,0,14,0,0,1,0,4,0,1,2,1,0,0,3,5,0,0,2,0,6,0,0,0,2,3,0,0,2,0,0,0,6,0,0,0,0,1
dusknoir,6,-1,100,65,135,135,525,12,5,0,0,2,2,2,5,1,1,0,0,1,0,1,0,6,0,19,0,0,1,0,0,0,4,0,2,1,0,0,10,1,0,5,0,6,1,0,0,1,0,1,4,0,0,0,0,1,3,3,0,1,0
froslass,6,13,80,80,70,70,480,9,1,0,0,0,1,0,2,0,0,0,0,0,0,7,0,5,0,18,0,0,1,1,0,0,4,0,1,1,0,1,7,4,0,5,1,6,0,0,0,1,0,1,4,0,0,2,0,3,2,5,0,0,1
rotom,6,11,50,95,77,77,440,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,11,0,1,1,0,0,0,2,0,2,1,0,4,6,0,0,2,0,7,0,0,0,1,0,1,4,0,0,0,0,10,2,0,0,1,0
uxie,12,-1,75,75,130,130,580,8,2,1,0,0,0,1,0,1,1,0,0,1,2,1,0,3,1,19,0,0,1,0,2,0,1,0,1,1,0,1,15,0,0,2,0,7,0,0,0,1,0,1,1,0,0,1,4,4,11,0,0,0,2
mesprit,12,-1,105,105,105,105,580,8,2,1,0,0,0,1,0,1,1,0,0,1,2,1,0,2,1,19,0,0,1,0,2,0,1,0,1,1,0,1,15,0,0,2,1,7,0,0,0,1,0,1,1,0,0,1,2,4,11,2,0,0,2
azelf,12,-1,125,125,70,70,580,12,2,1,0,0,0,1,0,1,1,0,0,1,2,1,0,4,1,16,1,0,1,0,2,0,0,0,1,1,0,1,14,0,0,3,0,8,0,0,0,1,0,1,1,0,3,1,2,4,10,0,0,0,2
dialga,7,14,120,150,120,100,680,12,3,1,0,3,3,1,1,5,0,0,0,0,0,0,5,0,0,12,1,0,1,0,2,0,0,2,1,1,0,2,5,0,0,1,0,8,2,0,0,2,2,0,0,2,4,0,0,3,0,2,5,0,0
palkia,9,14,120,150,100,120,680,12,4,2,0,3,3,1,1,1,0,4,0,0,0,1,5,1,0,11,1,0,1,0,1,0,0,0,1,2,0,1,5,2,0,1,0,8,2,0,0,2,2,0,0,0,3,6,0,3,0,3,5,0,0
heatran,7,8,90,130,106,106,600,13,2,0,0,4,4,3,0,5,4,0,0,0,0,0,0,2,0,13,0,0,1,0,2,0,0,2,2,0,0,0,1,0,0,2,0,6,0,0,0,3,2,0,0,2,9,0,1,0,0,0,1,1,0
regigigas,-1,-1,160,80,110,110,670,18,9,1,0,4,4,0,0,3,2,0,0,1,1,2,0,4,0,12,0,0,1,0,2,0,1,0,1,1,0,1,2,0,0,0,0,6,1,0,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0
giratina-altered,6,14,100,100,120,120,680,13,1,3,0,2,1,2,5,3,0,1,0,0,0,0,4,2,0,12,0,1,1,0,0,0,4,0,2,1,0,1,5,0,0,1,0,8,1,1,0,2,1,1,3,0,0,0,1,4,2,1,4,1,0
cresselia,12,-1,70,75,110,120,580,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,15,0,0,1,0,0,0,1,0,1,1,0,1,18,1,0,0,1,6,0,0,0,1,1,1,1,0,0,0,3,3,8,3,0,0,2
phione,9,-1,80,80,80,80,480,7,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,2,0,13,0,0,2,0,0,0,0,0,0,3,0,0,2,2,0,0,1,7,0,0,0,1,1,1,0,0,0,10,1,0,0,3,0,0,3
manaphy,9,-1,100,100,100,100,600,8,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,2,0,14,0,0,2,0,0,1,0,0,0,3,0,0,7,2,0,1,1,8,0,0,0,1,1,1,1,0,0,10,2,0,3,3,0,0,3
darkrai,15,-1,90,135,90,90,600,13,5,1,1,0,2,1,1,0,0,0,0,0,0,0,0,10,0,12,0,0,1,0,0,0,4,0,2,1,0,1,5,1,0,6,0,6,1,0,1,1,0,0,4,0,1,0,0,4,3,3,0,2,0
shaymin-land,10,-1,100,100,100,100,600,12,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,18,0,1,1,0,0,0,0,0,1,0,6,0,2,0,0,0,1,6,0,2,0,2,0,0,0,0,0,0,7,0,1,0,0,0,2
arceus,-1,-1,120,120,120,120,720,16,4,2,2,3,3,2,2,3,1,4,2,2,1,1,3,3,0,19,1,2,1,0,2,0,1,1,2,1,1,2,14,1,1,3,1,9,2,2,2,3,3,3,3,2,5,6,5,4,5,3,3,2,1
victini,8,12,100,100,100,100,600,11,4,1,0,0,0,1,0,0,5,0,0,2,1,0,0,1,0,16,0,0,1,0,0,0,0,0,2,0,0,1,11,0,0,2,0,6,2,0,0,1,0,1,1,0,10,0,3,4,6,0,0,0,1
snivy,10,-1,45,45,55,55,308,12,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,2,0,20,0,1,3,0,0,0,0,0,1,0,4,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0
servine,10,-1,60,60,75,75,413,11,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,1,0,19,0,1,3,0,0,0,0,0,1,0,4,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0
serperior,10,-1,75,75,95,95,528,14,1,1,0,0,0,0,0,1,0,1,7,0,0,0,4,2,0,20,0,1,3,0,0,0,0,0,1,0,4,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0
tepig,8,-1,63,45,45,45,308,12,2,0,0,3,3,0,0,3,5,0,1,1,1,0,0,2,0,15,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,5,0,0,1,1,0,0,0,0,9,0,2,0,0,0,0,0,0
pignite,0,8,93,70,55,55,418,12,11,0,1,4,5,0,0,3,5,0,1,2,1,0,0,4,0,16,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,5,1,0,1,1,0,0,0,0,8,0,2,0,0,0,0,0,0
emboar,0,8,123,100,65,65,528,13,13,0,1,5,6,0,0,5,5,0,1,2,1,0,0,4,0,17,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,6,1,0,1,1,0,0,0,0,9,1,2,0,0,0,0,0,0
oshawott,9,-1,55,63,45,45,308,10,3,1,0,1,0,2,0,1,0,8,0,0,0,1,0,5,0,16,1,0,1,0,0,0,0,0,0,3,0,0,1,2,0,1,0,6,0,1,0,0,0,0,0,0,0,9,1,0,0,3,0,0,0
dewott,9,-1,75,83,60,60,413,10,4,1,0,1,0,2,0,1,0,8,0,0,0,1,0,4,0,16,1,0,1,0,0,0,0,0,0,3,0,0,1,2,0,1,0,5,1,1,0,0,0,0,0,0,0,8,1,0,0,3,0,0,0
samurott,9,-1,100,108,85,70,528,14,6,1,0,3,0,3,0,2,0,8,0,0,0,1,1,6,0,18,1,0,1,0,0,0,0,0,0,3,0,0,1,2,0,1,0,6,1,1,0,0,0,0,0,0,0,9,1,0,0,3,0,2,0
patrat,-1,-1,55,35,39,39,255,15,2,0,1,1,0,0,0,1,0,1,2,0,1,0,0,5,0,19,1,0,1,1,0,0,0,0,1,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
watchog,-1,-1,85,60,69,69,420,16,4,0,1,2,0,0,0,1,1,1,1,1,1,1,0,4,0,18,1,0,1,2,0,0,1,0,1,1,0,1,3,0,0,1,0,4,1,0,0,0,0,1,1,0,1,0,1,3,1,0,0,0,0
lillipup,-1,-1,60,25,45,45,275,10,2,1,0,1,1,0,1,0,1,0,0,2,1,1,0,4,1,16,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,2,5,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0
herdier,-1,-1,80,35,65,65,370,11,2,1,0,1,1,0,0,0,1,0,0,2,1,1,0,3,1,14,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0
stoutland,-1,-1,110,45,90,90,500,11,3,1,0,2,1,0,0,1,1,0,0,2,1,1,0,3,1,14,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0
purrloin,15,-1,50,50,37,37,281,12,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,10,1,17,0,0,1,1,0,0,1,0,1,1,0,1,3,0,0,7,1,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0
liepard,15,-1,88,88,50,50,446,12,1,1,1,0,0,2,1,1,0,0,1,0,1,0,0,10,1,15,0,0,1,1,0,0,1,0,1,1,0,1,3,0,0,7,1,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0
pansage,10,-1,53,53,48,48,316,10,4,1,1,1,1,0,3,1,0,0,3,0,0,0,0,6,0,15,0,0,2,0,0,0,0,0,1,0,5,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
simisage,10,-1,98,98,63,63,498,9,7,1,1,1,2,0,2,1,0,0,1,0,0,0,0,5,0,13,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
pansear,8,-1,53,53,48,48,316,10,4,1,1,1,1,0,3,1,3,0,0,0,0,0,0,6,0,14,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,4,0,4,0,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,1
simisear,8,-1,98,98,63,63,498,9,7,1,1,1,2,0,2,1,2,0,0,0,0,0,0,5,0,11,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,3,0,5,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0
panpour,9,-1,53,53,48,48,316,10,4,1,1,1,1,0,3,1,0,3,0,0,0,1,0,6,0,13,0,0,2,1,0,0,0,0,0,3,0,0,2,1,0,4,0,4,0,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,1
simipour,9,-1,98,98,63,63,498,9,7,1,1,1,2,0,2,1,0,3,0,0,0,1,0,5,0,11,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,3,0,5,1,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0
munna,12,-1,25,67,45,55,292,4,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,19,0,0,1,0,0,0,2,0,0,1,1,1,19,0,0,1,1,5,0,0,0,0,0,1,1,0,0,0,1,2,9,0,0,0,2
musharna,12,-1,55,107,85,95,487,5,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,1,1,1,18,0,0,1,1,5,0,0,0,0,0,1,1,0,0,0,1,2,7,0,0,0,3
pidove,-1,1,55,36,50,30,264,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16,1,4,1,0,0,0,0,0,1,1,0,0,3,0,0,1,0,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tranquill,-1,1,77,50,62,42,358,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,1,4,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
unfezant,-1,1,115,65,80,55,488,6,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,1,4,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,8,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blitzle,11,-1,60,50,32,32,295,13,2,1,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,14,0,0,1,1,0,0,0,0,1,1,0,5,3,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0
zebstrika,11,-1,100,80,63,63,497,13,3,1,0,2,0,0,0,1,1,0,1,3,0,0,0,1,0,15,0,0,1,1,0,0,0,0,1,1,0,6,4,0,0,2,0,7,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0
roggenrola,4,-1,75,25,85,25,280,9,2,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1,4,0,1,2,0,0,0,0,2,0,0,0,0,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
boldore,4,-1,105,50,105,40,390,8,2,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1,3,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0
gigalith,4,-1,135,60,130,80,515,10,3,0,0,4,5,0,0,2,0,0,0,0,0,0,0,1,0,12,0,0,1,1,3,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0
woobat,1,12,45,55,43,43,323,6,0,5,0,0,0,1,0,2,0,0,0,0,3,0,0,3,0,18,0,3,2,0,0,0,0,0,0,1,0,1,14,0,0,6,1,5,0,3,0,0,0,1,1,0,1,0,2,2,8,0,0,0,0
swoobat,1,12,57,77,55,55,425,7,0,6,0,0,0,1,0,2,0,0,0,0,4,0,0,3,0,17,0,3,2,0,0,0,0,0,0,1,0,1,13,0,0,5,1,6,0,3,0,0,0,1,1,0,1,0,2,2,7,0,0,0,0
drilbur,3,-1,85,30,40,45,328,15,3,1,1,8,2,1,1,1,0,0,0,0,0,0,0,1,0,10,0,0,1,1,2,0,1,2,1,0,0,0,1,0,0,1,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
excadrill,3,7,135,50,60,65,508,16,2,1,1,8,3,1,1,3,0,0,0,0,0,0,0,3,0,11,0,0,1,2,2,0,1,2,1,0,0,1,1,0,0,1,0,5,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
audino,-1,-1,60,60,86,86,445,15,4,0,0,2,0,0,0,1,1,0,0,2,1,1,0,3,0,27,0,0,1,0,0,0,0,0,1,2,0,1,14,0,0,1,3,7,0,0,0,0,0,1,1,0,3,1,2,3,3,3,0,0,3
timburr,0,-1,80,25,55,35,305,16,17,0,1,1,5,0,0,0,1,0,0,1,0,1,0,5,0,15,3,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gurdurr,0,-1,105,40,85,50,405,14,16,0,1,2,5,0,0,0,1,0,0,1,0,1,0,5,0,14,3,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
